,names,labels
2519,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217519v1.jpeg16463196351111.png,Exposedbars
544,../Dataset_new/Cracks/MS0394201709303103.jpg718300326520.png,Cracks
613,../Dataset_new/Cracks/VA0145201609152517.jpg746182991310.png,Cracks
1284,../Dataset_new/Cracks/VA_3.0_0.4_0.5_1.0_0.6_3217934v0.jpeg659474376133.png,Cracks
1928,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.8_1.0_0.67_3217740v1.jpeg140324212976.png,Corrosionstain
2493,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217456v0.jpeg903101732957.png,Exposedbars
3350,../Dataset_new/Spalling/VA_3.0_0.4_0.5_1.0_0.6_3217893v6.jpeg447380452557.png,Spalling
93,../Dataset_new/Cracks/VA_2.0_1.0_0.8_3.0_4.8_21830305v0.jpeg366142265495.png,Cracks
781,../Dataset_new/Cracks/VA0384201611303171.jpg5830403672.png,Cracks
1908,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217996v2.jpeg665965220523.png,Corrosionstain
330,../Dataset_new/Cracks/VA1100201701041236.jpg507385369192.png,Cracks
1628,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217720v0.jpeg2806091337251.png,Corrosionstain
2981,../Dataset_new/Exposedbars/VA_3.0_0.6_0.8_1.0_1.44_3217523v1.jpeg469465996994.png,Exposedbars
1098,../Dataset_new/Cracks/MS0230201710263226.jpg6803392571011.png,Cracks
1681,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217886v0.jpeg592290600217.png,Corrosionstain
1621,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v5.jpeg3391155233174.png,Corrosionstain
1982,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217584v0.jpeg1286585234225.png,Corrosionstain
2508,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217496v0.jpeg4981298271018.png,Exposedbars
2242,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.44_3217852v1.jpeg6121557784.png,Corrosionstain
1941,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217421v0.jpeg108712206124.png,Corrosionstain
1650,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217754v0.jpeg111063913060.png,Corrosionstain
1523,../Dataset_new/Corrosionstain/VA_3.0_1.0_1.0_1.0_3.0_3217721v2.jpeg8623257777.png,Corrosionstain
55,../Dataset_new/Cracks/VA_2.0_0.6_0.5_1.0_0.6_84140331v0.jpeg0299902185.png,Cracks
3334,../Dataset_new/Spalling/VA_3.0_0.4_0.5_1.0_0.6_3217868v2.jpeg1126394495275.png,Spalling
3195,../Dataset_new/Exposedbars/VA_3.0_1.0_0.5_1.0_1.5_3217788v0.jpeg777584977310.png,Exposedbars
2841,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217837v0.jpeg263325198213.png,Exposedbars
3196,../Dataset_new/Exposedbars/VA_3.0_1.0_0.5_1.0_1.5_3217796v0.jpeg47609644275.png,Exposedbars
2654,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.42_3217996v1.jpeg7761006230348.png,Exposedbars
1078,../Dataset_new/Cracks/VA1203201706233137.jpg834226321580.png,Cracks
2247,../Dataset_new/Corrosionstain/VA_3.0_0.6_1.0_1.0_1.8_3217728v4.jpeg4247312067.png,Corrosionstain
1852,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217706v0.jpeg7707206970.png,Corrosionstain
3176,../Dataset_new/Exposedbars/VA_3.0_0.8_1.0_3.0_7.2_3217734v2.jpeg1101693253123.png,Exposedbars
3333,../Dataset_new/Spalling/VA_3.0_0.4_0.5_1.0_0.6_3217868v2.jpeg318253772379.png,Spalling
2866,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217875v0.jpeg445611625400.png,Exposedbars
1598,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v3.jpeg26010258582.png,Corrosionstain
1798,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217940v1.jpeg13612757973.png,Corrosionstain
30,../Dataset_new/Cracks/VA_2.0_0.4_0.5_1.0_0.4_84140370v1.jpeg06781347369.png,Cracks
2804,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217758v0.jpeg696256376642.png,Exposedbars
1911,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217999v0.jpeg827563217333.png,Corrosionstain
1782,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217938v1.jpeg166326010958.png,Corrosionstain
557,../Dataset_new/Cracks/VA0009201711212567.jpg806948314351.png,Cracks
3362,../Dataset_new/Spalling/VA_3.0_0.4_0.5_1.0_0.6_3217927v1.jpeg1325128447169.png,Spalling
3279,../Dataset_new/Spalling/VA_3.0_1.0_1.0_1.0_3.0_3217721v7.jpeg377139329567.png,Spalling
3434,../Dataset_new/Spalling/VA_3.0_0.6_0.5_1.0_0.63_3217910v0.jpeg5025521058256.png,Spalling
1772,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217938v0.jpeg816829180187.png,Corrosionstain
347,../Dataset_new/Cracks/VA1293201708251241.jpg740490261528.png,Cracks
2224,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.44_3217678v0.jpeg631218235215.png,Corrosionstain
717,../Dataset_new/Cracks/VA0237201711163001.jpg738236173991.png,Cracks
2368,../Dataset_new/Exposedbars/VA_3.0_1.0_0.8_10.0_24.0_3217417v0.jpeg48285307250.png,Exposedbars
2597,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217890v0.jpeg411679480419.png,Exposedbars
2587,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217874v0.jpeg1099659346450.png,Exposedbars
795,../Dataset_new/Cracks/VA0545201710082840.jpg740225211130.png,Cracks
2379,../Dataset_new/Exposedbars/VA_3.0_1.0_0.8_10.0_24.0_3217417v1.jpeg5171018566.png,Exposedbars
2920,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.63_3217545v0.jpeg565267191182.png,Exposedbars
3230,../Dataset_new/Exposedbars/VA_3.0_1.0_0.8_1.0_2.4_3217625v2.jpeg62891775645.png,Exposedbars
2547,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217674v4.jpeg99294629578.png,Exposedbars
1499,../Dataset_new/Corrosionstain/VA0595201706021290.jpg62410955364.png,Corrosionstain
2849,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217866v0.jpeg271934146341.png,Exposedbars
2593,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217887v3.jpeg872421804250.png,Exposedbars
3328,../Dataset_new/Spalling/VA_3.0_0.4_0.5_1.0_0.6_3217868v0.jpeg598795183263.png,Spalling
415,../Dataset_new/Cracks/VA1056201709292343.jpg6050518796.png,Cracks
3414,../Dataset_new/Spalling/VA_3.0_0.6_0.5_1.0_0.9_3217881v2.jpeg58955116973.png,Spalling
3292,../Dataset_new/Spalling/VA_3.0_0.4_0.5_1.0_0.6_3217502v0.jpeg23491472640658.png,Spalling
596,../Dataset_new/Cracks/VA0032201712173082.jpg703166228617.png,Cracks
96,../Dataset_new/Cracks/VA_2.0_1.0_0.8_5.0_8.0_21830297v1.jpeg25962186441886.png,Cracks
1066,../Dataset_new/Cracks/VA1104201609082711.jpg955698488483.png,Cracks
2995,../Dataset_new/Exposedbars/VA_3.0_0.6_0.8_1.0_1.44_3217643v4.jpeg414232323427.png,Exposedbars
3465,../Dataset_new/Spalling/VA_3.0_1.0_0.8_1.0_1.68_3217723v1.jpeg1282321187236.png,Spalling
1411,../Dataset_new/Corrosionstain/VA0005201707181485.jpg1587326201119.png,Corrosionstain
2394,../Dataset_new/Exposedbars/VA_3.0_1.0_0.8_10.0_24.0_3217540v2.jpeg98580687398.png,Exposedbars
1994,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217606v0.jpeg395218187314.png,Corrosionstain
2848,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217866v0.jpeg4941139134273.png,Exposedbars
2390,../Dataset_new/Exposedbars/VA_3.0_1.0_0.8_10.0_24.0_3217540v0.jpeg2497595811393.png,Exposedbars
1189,../Dataset_new/Cracks/VA0049201710281422.jpg397814423174.png,Cracks
2564,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217764v1.jpeg604424299254.png,Exposedbars
964,../Dataset_new/Cracks/VA1088201610062824.jpg6020404747.png,Cracks
2736,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217559v0.jpeg36498466194.png,Exposedbars
1330,../Dataset_new/Corrosionstain/VA_2.0_0.4_0.5_1.0_0.4_84140333v0.jpeg102930411894.png,Corrosionstain
2301,../Dataset_new/Exposedbars/VA0037201709061317.jpg373117276191.png,Exposedbars
1183,../Dataset_new/Cracks/VA0038201708011309.jpg1321703433107.png,Cracks
2123,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217925v0.jpeg120386206196.png,Corrosionstain
2338,../Dataset_new/Exposedbars/VA_3.0_1.0_0.8_3.0_7.2_3217461v0.jpeg11750330407.png,Exposedbars
569,../Dataset_new/Cracks/VA0016201703152642.jpg874109658101.png,Cracks
741,../Dataset_new/Cracks/VA0316201706082535.jpg792172681279.png,Cracks
2012,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217623v0.jpeg1378818268169.png,Corrosionstain
3050,../Dataset_new/Exposedbars/VA_3.0_0.6_0.8_1.0_1.44_3217855v0.jpeg134302834593.png,Exposedbars
1023,../Dataset_new/Cracks/VA1090201610072819.jpg4630509666.png,Cracks
2977,../Dataset_new/Exposedbars/VA_3.0_0.6_0.8_1.0_1.44_3217506v1.jpeg69328710651148.png,Exposedbars
196,../Dataset_new/Cracks/VA_2.0_1.0_0.5_1.0_1.0_21830294v0.jpeg193977026601029.png,Cracks
2961,../Dataset_new/Exposedbars/VA_3.0_0.6_0.8_1.0_1.01_3217853v0.jpeg3817621184359.png,Exposedbars
2542,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217674v1.jpeg1142342358215.png,Exposedbars
1871,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217987v0.jpeg3813936484.png,Corrosionstain
1448,../Dataset_new/Corrosionstain/VA0235201710121353.jpg668031898.png,Corrosionstain
1808,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217946v0.jpeg871163134236.png,Corrosionstain
2397,../Dataset_new/Exposedbars/VA_3.0_1.0_1.0_1.0_2.1_3217464v1.jpeg39579791254.png,Exposedbars
3221,../Dataset_new/Exposedbars/VA_3.0_1.0_0.8_1.0_2.4_3217438v1.jpeg153362237232.png,Exposedbars
3267,../Dataset_new/Spalling/VA_3.0_1.0_0.8_1.0_2.4_3217955v1.jpeg1517260286786.png,Spalling
3111,../Dataset_new/Exposedbars/VA_3.0_0.8_0.5_1.0_1.2_3217748v0.jpeg1483681541447.png,Exposedbars
2185,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.63_3217943v1.jpeg640201265308.png,Corrosionstain
1103,../Dataset_new/Cracks/MS0263201710173230.jpg602396104162.png,Cracks
2785,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217686v0.jpeg606497339168.png,Exposedbars
1494,../Dataset_new/Corrosionstain/VA0595201706021290.jpg57781510250.png,Corrosionstain
2839,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217834v0.jpeg754722801060.png,Exposedbars
2872,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217881v2.jpeg488326888389.png,Exposedbars
52,../Dataset_new/Cracks/VA_2.0_0.6_0.5_1.0_0.6_84140330v0.jpeg648620390709.png,Cracks
380,../Dataset_new/Cracks/VA0383201611302233.jpg736290498233.png,Cracks
725,../Dataset_new/Cracks/VA0244201711212484.jpg830151901185.png,Cracks
2926,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.63_3217630v0.jpeg41211536533.png,Exposedbars
238,../Dataset_new/Cracks/VA030920170608982.jpg712473741231.png,Cracks
1493,../Dataset_new/Corrosionstain/VA0595201706021290.jpg50376810169.png,Corrosionstain
2413,../Dataset_new/Exposedbars/VA_3.0_1.0_1.0_1.0_2.1_3217736v0.jpeg1472468126250.png,Exposedbars
1672,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217859v0.jpeg5703976065.png,Corrosionstain
1015,../Dataset_new/Cracks/VA1090201610072746.jpg626299161915.png,Cracks
1005,../Dataset_new/Cracks/VA1090201610072645.jpg44417268883.png,Cracks
1963,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217564v0.jpeg1617824124160.png,Corrosionstain
3040,../Dataset_new/Exposedbars/VA_3.0_0.6_0.8_1.0_1.44_3217852v3.jpeg203255702194.png,Exposedbars
880,../Dataset_new/Cracks/VA0619201707182904.jpg9001072051240.png,Cracks
535,../Dataset_new/Cracks/MS0381201710262647.jpg6800240791.png,Cracks
2984,../Dataset_new/Exposedbars/VA_3.0_0.6_0.8_1.0_1.44_3217523v1.jpeg254104437334.png,Exposedbars
64,../Dataset_new/Cracks/VA_2.0_0.6_0.5_1.0_0.6_84140377v0.jpeg886883591240.png,Cracks
1780,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217938v1.jpeg125229212358.png,Corrosionstain
461,../Dataset_new/Cracks/VA1096201612142439.jpg3667541201574.png,Cracks
1482,../Dataset_new/Corrosionstain/VA0284201706271466.jpg10681073440202.png,Corrosionstain
969,../Dataset_new/Cracks/VA1088201610062980.jpg7530233465.png,Cracks
1775,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217938v0.jpeg1443322766.png,Corrosionstain
2535,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217637v0.jpeg498591249188.png,Exposedbars
1705,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217914v1.jpeg821108523987.png,Corrosionstain
2805,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217770v1.jpeg2884651238352.png,Exposedbars
1441,../Dataset_new/Corrosionstain/VA0188201610121357.jpg711210945.png,Corrosionstain
3158,../Dataset_new/Exposedbars/VA_3.0_0.8_0.8_1.0_1.92_3217487v3.jpeg978816777360.png,Exposedbars
2401,../Dataset_new/Exposedbars/VA_3.0_1.0_1.0_1.0_2.1_3217464v1.jpeg554449510152.png,Exposedbars
676,../Dataset_new/Cracks/VA0173201612062945.jpg88882571173.png,Cracks
119,../Dataset_new/Cracks/VA_3.0_0.4_0.5_1.0_0.6_21442479v1.jpeg04301790520.png,Cracks
504,../Dataset_new/Cracks/MS0184201710252463.jpg940233011177.png,Cracks
3096,../Dataset_new/Exposedbars/VA_3.0_0.8_0.5_1.0_1.2_3217602v0.jpeg51757531791.png,Exposedbars
2147,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217950v2.jpeg15016266153.png,Corrosionstain
1352,../Dataset_new/Corrosionstain/VA_2.0_0.4_1.0_1.0_0.8_84140352v0.jpeg77678813770.png,Corrosionstain
3404,../Dataset_new/Spalling/VA_3.0_0.6_0.5_1.0_0.9_3217789v1.jpeg1270734761046.png,Spalling
1487,../Dataset_new/Corrosionstain/VA0595201706021290.jpg264750681243.png,Corrosionstain
3038,../Dataset_new/Exposedbars/VA_3.0_0.6_0.8_1.0_1.44_3217852v1.jpeg400357198129.png,Exposedbars
1164,../Dataset_new/Cracks/MS0326201709301479.jpg59430226437.png,Cracks
2777,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217651v0.jpeg63033535938.png,Exposedbars
697,../Dataset_new/Cracks/VA0182201612062719.jpg53911468872.png,Cracks
2086,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217865v1.jpeg5116186795.png,Corrosionstain
2139,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217948v0.jpeg15174248202.png,Corrosionstain
1037,../Dataset_new/Cracks/VA1090201610072947.jpg7770175666.png,Cracks
32,../Dataset_new/Cracks/VA_2.0_0.4_0.5_1.0_0.4_84140371v1.jpeg04641366253.png,Cracks
2667,../Dataset_new/Exposedbars/VA_3.0_0.4_0.8_1.0_0.96_3217437v0.jpeg663557339156.png,Exposedbars
2437,../Dataset_new/Exposedbars/VA_3.0_1.0_1.0_1.0_3.0_3217721v4.jpeg762541177105.png,Exposedbars
2663,../Dataset_new/Exposedbars/VA_3.0_0.4_0.8_1.0_0.67_3217740v0.jpeg798311130790.png,Exposedbars
2793,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217703v1.jpeg1001816262218.png,Exposedbars
2760,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217606v1.jpeg288202450278.png,Exposedbars
2855,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217873v0.jpeg1126593298154.png,Exposedbars
1779,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217938v1.jpeg1044398281138.png,Corrosionstain
1844,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217688v0.jpeg1325263665.png,Corrosionstain
2022,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217671v0.jpeg1004771405497.png,Corrosionstain
1656,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217763v1.jpeg506902436448.png,Corrosionstain
1909,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217998v0.jpeg99615326251.png,Corrosionstain
2460,../Dataset_new/Exposedbars/VA_3.0_1.0_1.0_3.0_9.0_3217722v0.jpeg1016311170368.png,Exposedbars
2860,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217873v3.jpeg6787241072260.png,Exposedbars
2655,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.42_3217998v0.jpeg455257437542.png,Exposedbars
3301,../Dataset_new/Spalling/VA_3.0_0.4_0.5_1.0_0.6_3217522v2.jpeg2344562175530.png,Spalling
2539,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217662v0.jpeg737277290639.png,Exposedbars
366,../Dataset_new/Cracks/VA0316201706082314.jpg7867231979.png,Cracks
120,../Dataset_new/Cracks/VA_3.0_0.4_0.8_1.0_0.96_21442456v0.jpeg06351783415.png,Cracks
2964,../Dataset_new/Exposedbars/VA_3.0_0.6_0.8_1.0_1.01_3217970v1.jpeg854747172292.png,Exposedbars
276,../Dataset_new/Cracks/VA0186201604011085.jpg25527808863.png,Cracks
494,../Dataset_new/Cracks/VA9999201706232417.jpg0445924330.png,Cracks
2815,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217787v0.jpeg274521738373.png,Exposedbars
2266,../Dataset_new/Corrosionstain/VA_3.0_0.8_0.5_1.0_1.2_3217858v0.jpeg1200642184169.png,Corrosionstain
402,../Dataset_new/Cracks/VA0577201611302281.jpg451561698340.png,Cracks
582,../Dataset_new/Cracks/VA0021201703162918.jpg595319551121.png,Cracks
1689,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217892v1.jpeg7650569437.png,Corrosionstain
1034,../Dataset_new/Cracks/VA1090201610072930.jpg7850199856.png,Cracks
369,../Dataset_new/Cracks/VA0321201711042279.jpg122892901309.png,Cracks
2146,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217950v0.jpeg1621217179439.png,Corrosionstain
37,../Dataset_new/Cracks/VA_2.0_0.4_0.5_1.0_0.4_84140385v0.jpeg918178169828.png,Cracks
1575,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217668v1.jpeg3764245197.png,Corrosionstain
1634,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217720v0.jpeg12228779751.png,Corrosionstain
411,../Dataset_new/Cracks/VA1055201709292349.jpg88428307732.png,Cracks
2295,../Dataset_new/Exposedbars/MS0208201710281452.jpg57918590181.png,Exposedbars
1574,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217668v1.jpeg12060552230.png,Corrosionstain
981,../Dataset_new/Cracks/VA1089201610072633.jpg580520141374.png,Cracks
170,../Dataset_new/Cracks/VA_2.0_0.8_0.5_1.0_0.8_21830342v0.jpeg420463181248.png,Cracks
3266,../Dataset_new/Spalling/VA_3.0_1.0_0.8_1.0_2.4_3217955v0.jpeg329199387964.png,Spalling
998,../Dataset_new/Cracks/VA1090201610072564.jpg56315234723.png,Cracks
1502,../Dataset_new/Corrosionstain/VA0595201706021411.jpg106878715577.png,Corrosionstain
3171,../Dataset_new/Exposedbars/VA_3.0_0.8_1.0_1.0_2.4_3217599v0.jpeg314321345265.png,Exposedbars
2692,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217435v2.jpeg305530939352.png,Exposedbars
1879,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217987v1.jpeg92619498376.png,Corrosionstain
1319,../Dataset_new/Cracks/VA_3.0_0.6_0.8_1.0_1.44_3217646v0.jpeg3665551167187.png,Cracks
2409,../Dataset_new/Exposedbars/VA_3.0_1.0_1.0_1.0_2.1_3217736v0.jpeg713434298257.png,Exposedbars
231,../Dataset_new/Cracks/VA014220161217919.jpg25341349628.png,Cracks
408,../Dataset_new/Cracks/VA0589201611302427.jpg513766385319.png,Cracks
1912,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217999v0.jpeg388408211203.png,Corrosionstain
2259,../Dataset_new/Corrosionstain/VA_3.0_0.8_0.5_1.0_1.2_3217605v0.jpeg442287351192.png,Corrosionstain
2362,../Dataset_new/Exposedbars/VA_3.0_1.0_0.8_5.0_12.0_3217577v1.jpeg1349477404388.png,Exposedbars
1951,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217504v2.jpeg2811644535404.png,Corrosionstain
1639,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217720v0.jpeg14669208252.png,Corrosionstain
2017,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217652v0.jpeg662104684100.png,Corrosionstain
882,../Dataset_new/Cracks/VA0620201707182471.jpg843119181513.png,Cracks
3199,../Dataset_new/Exposedbars/VA_3.0_1.0_0.5_1.0_1.5_3217831v1.jpeg62830385910.png,Exposedbars
1916,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3218006v0.jpeg10171104199125.png,Corrosionstain
2700,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217491v0.jpeg163301252589.png,Exposedbars
1257,../Dataset_new/Cracks/VA0539201709221461.jpg2571321323447.png,Cracks
3254,../Dataset_new/Spalling/VA0175201612041388.jpg1240785295261.png,Spalling
3374,../Dataset_new/Spalling/VA_3.0_0.4_0.8_1.0_0.96_3217809v0.jpeg997383662938.png,Spalling
601,../Dataset_new/Cracks/VA0032201712173126.jpg958270265930.png,Cracks
1837,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217673v0.jpeg9511220378299.png,Corrosionstain
455,../Dataset_new/Cracks/VA1095201612132330.jpg506642195176.png,Cracks
3290,../Dataset_new/Spalling/VA_3.0_0.4_0.5_1.0_0.6_3217494v2.jpeg7445231271580.png,Spalling
203,../Dataset_new/Cracks/MS006320171025988.jpg5651976651126.png,Cracks
783,../Dataset_new/Cracks/VA0387201609132505.jpg8790671176.png,Cracks
1091,../Dataset_new/Cracks/MS0229201710263219.jpg932337285380.png,Cracks
424,../Dataset_new/Cracks/VA1058201710062317.jpg25802381336.png,Cracks
529,../Dataset_new/Cracks/MS0327201709302653.jpg72503281092.png,Cracks
1979,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217584v0.jpeg494153225254.png,Corrosionstain
2751,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217601v1.jpeg390930729.png,Exposedbars
857,../Dataset_new/Cracks/VA0584201605252673.jpg708485144367.png,Cracks
2177,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.63_3217941v1.jpeg734512160148.png,Corrosionstain
2173,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3218005v3.jpeg1056928181150.png,Corrosionstain
3453,../Dataset_new/Spalling/VA_3.0_0.8_0.5_1.0_1.2_3217790v0.jpeg104263617862.png,Spalling
577,../Dataset_new/Cracks/VA0021201703162464.jpg809096665.png,Cracks
3364,../Dataset_new/Spalling/VA_3.0_0.4_0.5_1.0_0.6_3218004v1.jpeg1304594453407.png,Spalling
2487,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217436v0.jpeg029956123.png,Exposedbars
2972,../Dataset_new/Exposedbars/VA_3.0_0.6_0.8_1.0_1.44_3217472v0.jpeg489601406154.png,Exposedbars
1995,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217606v0.jpeg395613140132.png,Corrosionstain
1918,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3218007v0.jpeg108869018387.png,Corrosionstain
2193,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.01_3217672v0.jpeg1209370215102.png,Corrosionstain
1081,../Dataset_new/Cracks/KA0047201607063234.jpg15154661493394.png,Cracks
2530,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217536v1.jpeg872345357621.png,Exposedbars
2316,../Dataset_new/Exposedbars/VA0236201711161332.jpg880420144930.png,Exposedbars
2838,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217826v0.jpeg211215755215.png,Exposedbars
1221,../Dataset_new/Cracks/VA0187201610121415.jpg951903621160.png,Cracks
121,../Dataset_new/Cracks/VA_3.0_0.4_0.8_1.0_0.96_21442456v1.jpeg7213651079458.png,Cracks
1390,../Dataset_new/Corrosionstain/MS0188201711091418.jpg766543262319.png,Corrosionstain
1952,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217504v2.jpeg222992471262.png,Corrosionstain
1497,../Dataset_new/Corrosionstain/VA0595201706021290.jpg28811089470.png,Corrosionstain
234,../Dataset_new/Cracks/VA021820171203901.jpg63826418599.png,Cracks
143,../Dataset_new/Cracks/VA_2.0_0.4_0.5_1.0_0.4_21830380v0.jpeg641439320548.png,Cracks
1267,../Dataset_new/Cracks/VA_3.0_1.0_1.0_1.0_3.0_3217721v6.jpeg239426185.png,Cracks
2125,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217928v0.jpeg6841074355250.png,Corrosionstain
2546,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217674v4.jpeg335326324555.png,Exposedbars
